136.7158 	EXP 	target_stim: autoDraw = False
136.7158 	EXP 	left_stimuli: autoDraw = False
136.7158 	EXP 	right_stimuli: autoDraw = False
136.7158 	EXP 	target_stim: autoDraw = False
136.7158 	EXP 	left_stimuli: image = 'vertical.png'
136.7158 	EXP 	right_stimuli: image = 'circle.png'
136.7158 	EXP 	target_stim: image = 'vertical.png'
137.1858 	EXP 	left_stimuli: autoDraw = True
137.1858 	EXP 	right_stimuli: autoDraw = True
137.1858 	EXP 	target_stim: autoDraw = True
141.1701 	EXP 	New trial (rep=0, index=8): {'condition': 'shapes', 'stimuli_left': 'vertical.png', 'stimuli_right': 'circle.png', 'target': 'circle.png', 'correct_answer': 2}
141.2118 	EXP 	left_stimuli: autoDraw = False
141.2118 	EXP 	right_stimuli: autoDraw = False
141.2118 	EXP 	target_stim: autoDraw = False
141.2118 	EXP 	left_stimuli: autoDraw = False
141.2118 	EXP 	right_stimuli: autoDraw = False
141.2118 	EXP 	target_stim: autoDraw = False
141.2118 	EXP 	left_stimuli: image = 'vertical.png'
141.2118 	EXP 	right_stimuli: image = 'circle.png'
141.2118 	EXP 	target_stim: image = 'circle.png'
141.6858 	EXP 	left_stimuli: autoDraw = True
141.6858 	EXP 	right_stimuli: autoDraw = True
141.6858 	EXP 	target_stim: autoDraw = True
145.6697 	EXP 	New trial (rep=0, index=9): {'condition': 'shapes', 'stimuli_left': 'circle.png', 'stimuli_right': 'vertical.png', 'target': 'vertical.png', 'correct_answer': 2}
145.7152 	EXP 	left_stimuli: autoDraw = False
145.7152 	EXP 	right_stimuli: autoDraw = False
145.7152 	EXP 	target_stim: autoDraw = False
145.7152 	EXP 	left_stimuli: autoDraw = False
145.7152 	EXP 	right_stimuli: autoDraw = False
145.7152 	EXP 	target_stim: autoDraw = False
145.7152 	EXP 	left_stimuli: image = 'circle.png'
145.7152 	EXP 	right_stimuli: image = 'vertical.png'
145.7152 	EXP 	target_stim: image = 'vertical.png'
146.1862 	EXP 	left_stimuli: autoDraw = True
146.1862 	EXP 	right_stimuli: autoDraw = True
146.1862 	EXP 	target_stim: autoDraw = True
