condsFile,readyMSG,jitter,condition,stimuli_left,stimuli_right,target,correct_answer,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textbox.started,left_stimuli.started,right_stimuli.started,target_stim.started,key_resp.started,left_stimuli.stopped,right_stimuli.stopped,target_stim.stopped,key_resp.stopped,key_resp.keys,key_resp.corr,key_resp.rt,fix_cross.started,fix_cross.stopped,textbox.stopped,session,participant,group,date,expName,psychopyVersion,frameRate,
Surprised.xlsx,Comparez les visages,6,Surprised,F13SU.png,F24SU.png,F24SU.png,2,1,1,10,1,0,1,1,2,,358.9326936660002,358.9326936660002,358.9326936660002,358.9326936660002,362.966622958,362.966622958,362.966622958,362.966622958,right,0,1.1562196669999594,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Surprised.xlsx,Comparez les visages,6,Surprised,F01SU.png,F35SU.png,F35SU.png,2,1,1,10,1,0,2,2,4,,363.4319215410003,363.4319215410003,363.4319215410003,363.4319215410003,367.46820037500015,367.46820037500015,367.46820037500015,367.46820037500015,right,0,1.1107756249996328,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Surprised.xlsx,Comparez les visages,6,Surprised,M09SU.png,M35SU.png,M09SU.png,1,1,1,10,1,0,3,3,0,,367.9326347910003,367.9326347910003,367.9326347910003,367.9326347910003,371.96739279100007,371.96739279100007,371.96739279100007,371.96739279100007,left,0,1.988821874999985,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Surprised.xlsx,Comparez les visages,6,Surprised,M28SU.png,M11SU.png,M28SU.png,1,1,1,10,1,0,4,4,1,,372.4319022500001,372.4319022500001,372.4319022500001,372.4319022500001,376.4672253330002,376.4672253330002,376.4672253330002,376.4672253330002,left,0,3.0914920420002545,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Surprised.xlsx,Comparez les visages,6,Surprised,F32SU.png,F22SU.png,F32SU.png,1,1,1,10,1,0,5,5,5,,376.9325690410003,376.9325690410003,376.9325690410003,376.9325690410003,380.92174712500014,380.92174712500014,380.92174712500014,380.92174712500014,left,0,1.6046969999999874,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,4,shapes,vertical.png,circle.png,vertical.png,1,1,2,11,2,0,0,0,2,386.92942258300013,389.4152778330001,389.4152778330001,389.4152778330001,389.4152778330001,393.50699375,393.50699375,393.50699375,393.50699375,left,0,0.9374959579997721,380.9327035409999,386.92942258300013,389.0124456660003,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,4,shapes,orizontal.png,circle.png,circle.png,2,1,2,11,2,0,1,1,9,,393.9158755410001,393.9158755410001,393.9158755410001,393.9158755410001,398.00544266600014,398.00544266600014,398.00544266600014,398.00544266600014,right,0,1.2043429999996533,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,4,shapes,orizontal.png,circle.png,orizontal.png,1,1,2,11,2,0,2,2,8,,398.4152054580002,398.4152054580002,398.4152054580002,398.4152054580002,402.50130037500026,402.50130037500026,402.50130037500026,402.50130037500026,left,0,3.1638570000002346,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,4,shapes,vertical.png,circle.png,circle.png,2,1,2,11,2,0,3,3,3,,402.9162828330002,402.9162828330002,402.9162828330002,402.9162828330002,407.0130809580003,407.0130809580003,407.0130809580003,407.0130809580003,right,0,0.9366603749997466,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,4,shapes,orizontal.png,vertical.png,orizontal.png,1,1,2,11,2,0,4,4,10,,407.41514299999994,407.41514299999994,407.41514299999994,407.41514299999994,411.50140754100016,411.50140754100016,411.50140754100016,411.50140754100016,left,0,0.8698120840001593,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,4,shapes,circle.png,vertical.png,circle.png,1,1,2,11,2,0,5,5,4,,411.91583433300025,411.91583433300025,411.91583433300025,411.91583433300025,415.90519237500007,415.90519237500007,415.90519237500007,415.90519237500007,left,0,1.2267469169999003,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Fearful.xlsx,Comparez les visages,4,Fearful,M19AF.png,M31AF.png,M19AF.png,1,1,3,12,3,0,0,0,3,419.9109865410003,422.39853395800014,422.39853395800014,422.39853395800014,422.39853395800014,426.433720708,426.433720708,426.433720708,426.433720708,left,0,1.818002541999931,415.91580816600003,419.9109865410003,421.95241150000015,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Fearful.xlsx,Comparez les visages,4,Fearful,F33AF.png,F16AF.png,F16AF.png,2,1,3,12,3,0,1,1,4,,426.8894761660001,426.8894761660001,426.8894761660001,426.8894761660001,430.9339096660003,430.9339096660003,430.9339096660003,430.9339096660003,right,0,1.3058162919999177,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Fearful.xlsx,Comparez les visages,4,Fearful,M11AF.png,M17AF.png,M11AF.png,1,1,3,12,3,0,2,2,2,,431.39855654100006,431.39855654100006,431.39855654100006,431.39855654100006,435.43305291599995,435.43305291599995,435.43305291599995,435.43305291599995,left,0,2.4229553749999013,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Fearful.xlsx,Comparez les visages,4,Fearful,F22AF.png,F30AF.png,F30AF.png,2,1,3,12,3,0,3,3,1,,435.888664416,435.888664416,435.888664416,435.888664416,439.9216274580001,439.9216274580001,439.9216274580001,439.9216274580001,right,0,1.2853819169997678,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Fearful.xlsx,Comparez les visages,4,Fearful,M14AF.png,M25AF.png,M25AF.png,2,1,3,12,3,0,4,4,0,,440.39846120800007,440.39846120800007,440.39846120800007,440.39846120800007,444.4338206250002,444.4338206250002,444.4338206250002,444.4338206250002,right,0,1.4099121249998916,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Fearful.xlsx,Comparez les visages,4,Fearful,F14AF.png,F28AF.png,F14AF.png,1,1,3,12,3,0,5,5,5,,444.88794250000024,444.88794250000024,444.88794250000024,444.88794250000024,448.8829252910002,448.8829252910002,448.8829252910002,448.8829252910002,left,0,2.849535374999732,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,5,shapes,circle.png,vertical.png,circle.png,1,1,4,13,4,0,0,0,4,452.88577958300016,455.371345625,455.371345625,455.371345625,455.371345625,459.4669085000003,459.4669085000003,459.4669085000003,459.4669085000003,left,0,0.930463459000066,448.88810912500026,452.88577958300016,454.966876708,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,5,shapes,vertical.png,orizontal.png,vertical.png,1,1,4,13,4,0,1,1,0,,459.8704541660002,459.8704541660002,459.8704541660002,459.8704541660002,463.956798166,463.956798166,463.956798166,463.956798166,left,0,1.2654430829995817,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,5,shapes,vertical.png,circle.png,circle.png,2,1,4,13,4,0,2,2,3,,464.3729905830003,464.3729905830003,464.3729905830003,464.3729905830003,468.46867212500024,468.46867212500024,468.46867212500024,468.46867212500024,right,0,0.8137282079999295,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,5,shapes,circle.png,vertical.png,vertical.png,2,1,4,13,4,0,3,3,5,,468.8708703330001,468.8708703330001,468.8708703330001,468.8708703330001,472.96351441599995,472.96351441599995,472.96351441599995,472.96351441599995,right,0,1.972858958000188,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,5,shapes,circle.png,orizontal.png,circle.png,1,1,4,13,4,0,4,4,6,,473.372260375,473.372260375,473.372260375,473.372260375,477.47884720800016,477.47884720800016,477.47884720800016,477.47884720800016,left,0,0.7255118749997109,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,5,shapes,orizontal.png,vertical.png,orizontal.png,1,1,4,13,4,0,5,5,10,,477.8705835830003,477.8705835830003,477.8705835830003,477.8705835830003,481.8658346660002,481.8658346660002,481.8658346660002,481.8658346660002,left,0,1.312908833999927,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Neutral.xlsx,Comparez les visages,6,Neutral,F05NE.png,F19NE.png,F19NE.png,2,1,5,14,5,0,0,0,2,486.86817266599996,489.3493953750001,489.3493953750001,489.3493953750001,489.3493953750001,493.38381508299994,493.38381508299994,493.38381508299994,493.38381508299994,right,0,2.769565124999872,481.8712015000003,486.86817266599996,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Neutral.xlsx,Comparez les visages,6,Neutral,M13NE.png,M07NE.png,M07NE.png,2,1,5,14,5,0,1,1,4,,493.85469958299996,493.85469958299996,493.85469958299996,493.85469958299996,497.8887269160002,497.8887269160002,497.8887269160002,497.8887269160002,right,0,2.6503663749997486,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Neutral.xlsx,Comparez les visages,6,Neutral,F06NE.png,F13NE.png,F13NE.png,2,1,5,14,5,0,2,2,0,,498.3492269999999,498.3492269999999,498.3492269999999,498.3492269999999,502.3834596250001,502.3834596250001,502.3834596250001,502.3834596250001,right,0,2.4297072500000922,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Neutral.xlsx,Comparez les visages,6,Neutral,F07NE.png,F29NE.png,F07NE.png,1,1,5,14,5,0,3,3,5,,502.85474,502.85474,502.85474,502.85474,506.8895505410003,506.8895505410003,506.8895505410003,506.8895505410003,left,0,1.3896254999997382,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Neutral.xlsx,Comparez les visages,6,Neutral,M01NE.png,M31NE.png,M01NE.png,1,1,5,14,5,0,4,4,1,,507.34910645800005,507.34910645800005,507.34910645800005,507.34910645800005,511.38478683300013,511.38478683300013,511.38478683300013,511.38478683300013,left,0,1.0365974580001875,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Neutral.xlsx,Comparez les visages,6,Neutral,M10NE.png,M11NE.png,M10NE.png,1,1,5,14,5,0,5,5,3,,511.85369879099994,511.85369879099994,511.85369879099994,511.85369879099994,515.849381583,515.849381583,515.849381583,515.849381583,left,0,2.7976677089998248,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,9,shapes,orizontal.png,circle.png,circle.png,2,1,6,15,6,0,0,0,9,521.8439110830002,524.3223572500003,524.3223572500003,524.3223572500003,524.3223572500003,528.403127416,528.403127416,528.403127416,528.403127416,right,0,0.7683435410001493,515.849381583,521.8439110830002,523.9365560409999,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,9,shapes,vertical.png,circle.png,circle.png,2,1,6,15,6,0,1,1,3,,528.8203819160001,528.8203819160001,528.8203819160001,528.8203819160001,532.916979416,532.916979416,532.916979416,532.916979416,right,0,2.9652394589995765,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,9,shapes,orizontal.png,vertical.png,orizontal.png,1,1,6,15,6,0,2,2,10,,533.322156208,533.322156208,533.322156208,533.322156208,537.4120515000002,537.4120515000002,537.4120515000002,537.4120515000002,left,0,0.8718640409999807,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,9,shapes,orizontal.png,circle.png,orizontal.png,1,1,6,15,6,0,3,3,8,,537.8202548750003,537.8202548750003,537.8202548750003,537.8202548750003,541.9094727500003,541.9094727500003,541.9094727500003,541.9094727500003,left,0,0.9510720410000886,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,9,shapes,circle.png,vertical.png,circle.png,1,1,6,15,6,0,4,4,4,,542.3225487500001,542.3225487500001,542.3225487500001,542.3225487500001,546.41677525,546.41677525,546.41677525,546.41677525,left,0,3.231922790999988,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,9,shapes,circle.png,orizontal.png,orizontal.png,2,1,6,15,6,0,5,5,7,,546.8204762500002,546.8204762500002,546.8204762500002,546.8204762500002,550.8157538749999,550.8157538749999,550.8157538749999,550.8157538749999,right,0,1.107872332999932,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Angry.xlsx,Comparez les visages,6,Angry,F22AN.png,F23AN.png,F22AN.png,1,1,7,16,7,0,0,0,3,559.8152165829999,562.3045992079999,562.3045992079999,562.3045992079999,562.3045992079999,566.3399603750001,566.3399603750001,566.3399603750001,566.3399603750001,left,0,2.1744515829998363,550.8206002909999,559.8152165829999,561.8518080830002,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Angry.xlsx,Comparez les visages,6,Angry,F14AN.png,F31AN.png,F31AN.png,2,1,7,16,7,0,1,1,5,,566.8032618330001,566.8032618330001,566.8032618330001,566.8032618330001,570.8390055830002,570.8390055830002,570.8390055830002,570.8390055830002,right,0,2.376713708000125,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Angry.xlsx,Comparez les visages,6,Angry,M10AN.png,M05AN.png,M05AN.png,2,1,7,16,7,0,2,2,0,,571.2993481660003,571.2993481660003,571.2993481660003,571.2993481660003,575.3348175409999,575.3348175409999,575.3348175409999,575.3348175409999,right,0,1.4034021249997295,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Angry.xlsx,Comparez les visages,6,Angry,M17AN.png,M11AN.png,M17AN.png,1,1,7,16,7,0,3,3,4,,575.8031861249999,575.8031861249999,575.8031861249999,575.8031861249999,579.8391098330001,579.8391098330001,579.8391098330001,579.8391098330001,left,0,1.3201080839996848,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Angry.xlsx,Comparez les visages,6,Angry,F21AN.png,F20AN.png,F21AN.png,1,1,7,16,7,0,4,4,2,,580.2998568330001,580.2998568330001,580.2998568330001,580.2998568330001,584.3335962080002,584.3335962080002,584.3335962080002,584.3335962080002,left,0,3.653194624999969,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
Angry.xlsx,Comparez les visages,6,Angry,M30AN.png,M09AN.png,M09AN.png,2,1,7,16,7,0,5,5,1,,584.8032243750001,584.8032243750001,584.8032243750001,584.8032243750001,588.7990325410003,588.7990325410003,588.7990325410003,588.7990325410003,right,0,1.2755716249996567,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,5,shapes,orizontal.png,circle.png,orizontal.png,1,1,8,17,8,0,0,0,8,594.7954970830003,597.272569208,597.272569208,597.272569208,597.272569208,601.3591980829999,601.3591980829999,601.3591980829999,601.3591980829999,left,0,1.228272459000209,588.7990325410003,594.7954970830003,596.888262833,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,5,shapes,vertical.png,circle.png,circle.png,2,1,8,17,8,0,1,1,3,,601.7817620410003,601.7817620410003,601.7817620410003,601.7817620410003,605.8676321250002,605.8676321250002,605.8676321250002,605.8676321250002,right,0,0.6760524160001751,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,5,shapes,circle.png,vertical.png,vertical.png,2,1,8,17,8,0,2,2,5,,606.272144541,606.272144541,606.272144541,606.272144541,610.3596863750001,610.3596863750001,610.3596863750001,610.3596863750001,right,0,1.3630672500000856,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,5,shapes,vertical.png,orizontal.png,vertical.png,1,1,8,17,8,0,3,3,0,,610.7817361660002,610.7817361660002,610.7817361660002,610.7817361660002,614.8752459160003,614.8752459160003,614.8752459160003,614.8752459160003,left,0,1.2853281670002161,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,5,shapes,circle.png,orizontal.png,orizontal.png,2,1,8,17,8,0,4,4,7,,615.2827569580002,615.2827569580002,615.2827569580002,615.2827569580002,619.3676779160003,619.3676779160003,619.3676779160003,619.3676779160003,right,0,0.8758497499995883,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
shapes.xlsx,Comparez les formes,5,shapes,vertical.png,circle.png,vertical.png,1,1,8,17,8,0,5,5,2,,619.7817309580003,619.7817309580003,619.7817309580003,619.7817309580003,623.7713072500003,623.7713072500003,623.7713072500003,623.7713072500003,left,0,0.8557136669999181,,,,001,,C,2023-04-12_10h33.15.545,blockedTrials,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.782381708,628.7711524160002,,,,,,,,,
